filename,tower_x_norm,tower_y_norm,tower_conf,wire_x_norm,wire_y_norm,wire_conf
frame_0048.png,0.5901855490567502,0.5355072390609803,1.0,0.498961277253515,0.5443239133368591,1.0
frame_0049.png,0.5611809658842474,0.5235138822486506,1.0,0.49512775435081585,0.5035207025606568,1.0
frame_0050.png,0.5842837544975786,0.5723555829396075,1.0,0.4223868113286897,0.5531413622579578,1.0
frame_0051.png,0.555647047375366,0.4944844855684462,1.0,0.49849333688053604,0.493824433401403,1.0
frame_0052.png,0.48166242955419153,0.5199108297181152,1.0,0.39801308791336154,0.6082417226198447,1.0
frame_0053.png,0.33464599316097277,0.5309803758407952,1.0,0.5202068644942017,0.5618519740047782,1.0
frame_0054.png,0.4389847536423011,0.5216116682187576,1.0,0.6144091961171804,0.523231877475508,1.0
frame_0055.png,0.5927320463544596,0.4710812749049842,1.0,0.4167137707017969,0.4725629808188096,1.0
frame_0056.png,0.5433686643608621,0.43718313227679073,1.0,0.4184027515692176,0.45143304524582806,1.0
frame_0057.png,0.4538466319090212,0.5601479579633288,1.0,0.5630950286572631,0.5391966321423067,1.0
frame_0058.png,0.5469285225563777,0.501049064750531,1.0,0.38134764331961224,0.5117224623159066,1.0
frame_0059.png,0.3189319769220059,0.5642750049707067,1.0,0.530727455835788,0.5760732542023824,1.0
frame_0060.png,0.4844100150335289,0.4153594155482716,1.0,0.5537289798519025,0.4902485852644757,1.0
frame_0061.png,0.3733330962789728,0.4999572980514345,1.0,0.6229048862525852,0.4754966592702752,1.0
frame_0062.png,0.39310483661850265,0.5412223227691713,1.0,0.4696661554040777,0.4854754531356774,1.0
frame_0063.png,0.5766644852392115,0.4309896520905946,1.0,0.3978079269706382,0.48264585403534555,1.0
frame_0064.png,0.42001039046104954,0.43855539795461584,1.0,0.6209841893707725,0.4175404548132913,1.0
frame_0065.png,0.41812128913160274,0.5035260949519974,1.0,0.6093294771420605,0.5420063233799486,1.0
frame_0066.png,0.5109888416876767,0.43427341371091144,1.0,0.5691246845453402,0.45150140001125216,1.0
frame_0067.png,0.46255405606343697,0.4526715611902772,1.0,0.47592917831386633,0.48521398170127694,1.0
frame_0068.png,0.5933063544496129,0.6143303342941632,1.0,0.26980320735677177,0.6089076844737751,1.0
frame_0069.png,0.6980153493128592,0.4959250298750961,1.0,0.4111997153787301,0.4973638437035044,1.0
frame_0070.png,0.62513066843672,0.4696877568215701,1.0,0.4940964324787178,0.43539829891815934,1.0
frame_0071.png,0.6234185542511607,0.5354069303880935,1.0,0.3693310677765605,0.5552036920636026,1.0
frame_0072.png,0.5143256269921418,0.4270848140710782,1.0,0.5581041040997653,0.41175814039695896,1.0
frame_0073.png,0.5565389395609716,0.5557398102713612,1.0,0.4299589262586199,0.5413489680701978,1.0
frame_0074.png,0.5779476551832409,0.40175502312538425,1.0,0.5706154143369803,0.4206026811797901,1.0
frame_0075.png,0.4760480099025277,0.576788919425325,1.0,0.5338250387171344,0.5388886816600775,1.0
frame_0076.png,0.3174328083419678,0.452708048278077,1.0,0.5780943374440575,0.46344856676437374,1.0
frame_0077.png,0.3633868318316909,0.5276281589346307,1.0,0.5200059652364601,0.5577243661700318,1.0
frame_0078.png,0.5804140860641337,0.5181576004031438,1.0,0.4084504193075972,0.4936622980805874,1.0
frame_0079.png,0.4021293985358457,0.5099167259931598,1.0,0.39213260734197386,0.4488228441972737,1.0
frame_0080.png,0.5446587909385568,0.4934948108105134,1.0,0.48421504673333066,0.5369593846279611,1.0
frame_0081.png,0.4361855036021171,0.43241949736078544,1.0,0.6412593765042681,0.4485715037879008,1.0
frame_0082.png,0.47492639131920117,0.4974410157617769,1.0,0.5286657145973198,0.44686771203437753,1.0
frame_0083.png,0.5700947242137983,0.552109088524534,1.0,0.28855992889428594,0.4918010903917928,1.0
frame_0084.png,0.586820733867729,0.5067699750327126,1.0,0.4284522051869845,0.49466421965542684,1.0
frame_0085.png,0.5131734957958622,0.5380591931800033,1.0,0.4115978530201497,0.5689724060620401,1.0
frame_0086.png,0.5880105689684835,0.5866604395503876,1.0,0.47119786687773635,0.5243503665976601,1.0
frame_0087.png,0.63922819490925,0.5553252208084021,1.0,0.47603109309705904,0.5302175380938937,1.0
frame_0088.png,0.3465819815646397,0.49476890007487306,1.0,0.5836817523681207,0.4747317114964245,1.0
frame_0089.png,0.5007079952426189,0.5167605730092439,1.0,0.41283478269525054,0.5267408024017864,1.0
frame_0090.png,0.4083979721758607,0.543038694967089,1.0,0.6057843053654927,0.535052473159063,1.0
frame_0091.png,0.6881060328971454,0.5280764239166296,1.0,0.47367993219740384,0.557446416046279,1.0
frame_0092.png,0.6259507699343952,0.5380799702738218,1.0,0.39591766936406736,0.5306674170807942,1.0
frame_0093.png,0.5497674335787506,0.49290812830789066,1.0,0.5736461555083257,0.44974926467109383,1.0
frame_0094.png,0.5207092381816654,0.5104352826362809,1.0,0.44658352044227534,0.4519616431415851,1.0
frame_0095.png,0.5109402782214674,0.5696363383832188,1.0,0.6816914995486654,0.6087013405704049,1.0
frame_0096.png,0.48549815476586144,0.5410994403857653,1.0,0.6336098643308906,0.5539903401329827,1.0
frame_0097.png,0.3781078630446075,0.5015633292083937,1.0,0.5928851521522813,0.49515579187497316,1.0
frame_0098.png,0.4206986462244444,0.5124895867880953,1.0,0.5872698021664031,0.49236721111073817,1.0
frame_0099.png,0.5185772446184009,0.4604179028807245,1.0,0.44880776824275337,0.43635772559434716,1.0
frame_0100.png,0.5003797906494286,0.5401682348586885,1.0,0.5934589768249194,0.5117989908890507,1.0
frame_0101.png,0.49926445808381775,0.5676511783125727,1.0,0.290868365481325,0.5827160396189561,1.0
frame_0102.png,0.4532031163772961,0.4855468421174223,1.0,0.6494379396719643,0.4884966243495208,1.0
frame_0103.png,0.6542660832842133,0.5762020669545022,1.0,0.432508287282526,0.558897723164206,1.0
frame_0104.png,0.5308491473068118,0.5482848400665825,1.0,0.44528055103910824,0.5966970887213432,1.0
frame_0105.png,0.6127389634254409,0.5204388410129016,1.0,0.34745741631918675,0.49767368728625955,1.0
frame_0106.png,0.40233922217743473,0.4562218201889026,1.0,0.6327966275292373,0.44006198194388985,1.0
frame_0107.png,0.4039342808451146,0.488159985422817,1.0,0.47132619367710715,0.44359951654888347,1.0
frame_0108.png,0.5468725717911436,0.4449660306751498,1.0,0.4436380058931487,0.4558404383151334,1.0
frame_0109.png,0.3170498285911077,0.5737797892189231,1.0,0.5643591124315075,0.5031154871173961,1.0
frame_0110.png,0.4815070841066188,0.5000606191400782,1.0,0.5408462969919606,0.5088786630220742,1.0
frame_0111.png,0.6460293399695272,0.514785211695518,1.0,0.43612667190911913,0.45661276670412426,1.0
frame_0112.png,0.6593816341545469,0.44133105728369987,1.0,0.44378421523371764,0.42544306534287507,1.0
frame_0113.png,0.6083768969982447,0.5638646417319167,1.0,0.39636843085290935,0.5434742243632543,1.0
frame_0114.png,0.4234702513384184,0.515741519679158,1.0,0.5245898648728337,0.4974131342715572,1.0
frame_0115.png,0.5404879394188611,0.5853630565033623,1.0,0.4479636431677378,0.505467769112431,1.0
frame_0116.png,0.6236931774053945,0.4853069755663689,1.0,0.479495054895215,0.5062558533340349,1.0
frame_0117.png,0.49085148807863216,0.603840391695344,1.0,0.6835346170905069,0.5486035105116367,1.0
frame_0118.png,0.4633460061716172,0.4894479730681089,1.0,0.4758146267749852,0.43414669161330827,1.0
frame_0119.png,0.4404046005804204,0.46609732256662884,1.0,0.6019731434304539,0.3323583295483025,1.0
frame_0120.png,0.44250875384658694,0.45021185714892037,1.0,0.632302881920366,0.4462693953448659,1.0
frame_0121.png,0.40466594528351024,0.5370225395674258,1.0,0.6026873537868754,0.5034325330576201,1.0
frame_0122.png,0.5521949984540964,0.5249572803471275,1.0,0.3105926406710526,0.5490343879568684,1.0
frame_0123.png,0.5629094703923085,0.4420519600009123,1.0,0.3424303631442762,0.45303529599735737,1.0
frame_0124.png,0.7090310097231156,0.4460297273087458,1.0,0.5740414944874335,0.42306634181966235,1.0
frame_0125.png,0.3599414921125664,0.5334564700757222,1.0,0.5630912013460603,0.536386126614044,1.0
frame_0126.png,0.4458192903646465,0.5498152660767495,1.0,0.6231798876552636,0.49698640768642177,1.0
frame_0127.png,0.46623225938010415,0.5317309969780832,1.0,0.5042644398936068,0.5190321639655721,1.0
frame_0128.png,0.6483140739431272,0.448641415098747,1.0,0.491587245706094,0.4490906995377271,1.0
frame_0129.png,0.46980558314726534,0.5354733663470677,1.0,0.5401247541438707,0.495102694829183,1.0
frame_0130.png,0.5102754588809746,0.45417715701128947,1.0,0.3920060327290276,0.4359913636880549,1.0
frame_0131.png,0.6783254616726221,0.534446344560646,1.0,0.472869650126145,0.5398398391595285,1.0
frame_0132.png,0.5070782758031106,0.46100172284378105,1.0,0.4686113054652878,0.4865632796527139,1.0
frame_0133.png,0.42994539467097903,0.5752142349526421,1.0,0.6796830732903952,0.5578319048094804,1.0
frame_0134.png,0.47403712300027956,0.5047653838576545,1.0,0.6382957425992838,0.47648430801752933,1.0
frame_0135.png,0.3780586956809072,0.5129429956620541,1.0,0.6082407186361583,0.5115192566520707,1.0
frame_0136.png,0.48450593965937205,0.48354117003305813,1.0,0.6093414072097088,0.47453049800821456,1.0
frame_0137.png,0.6120098347258006,0.5661739896060926,1.0,0.5278994950362822,0.5206616574331003,1.0
frame_0138.png,0.45603236183708623,0.45768640950049444,1.0,0.616695200885574,0.4845327407423031,1.0
frame_0139.png,0.486542381694684,0.41660739349646775,1.0,0.6980382721886274,0.4219336366861549,1.0
frame_0140.png,0.5785384664631819,0.5574366352610169,1.0,0.46261838396899296,0.5511888646838673,1.0
frame_0141.png,0.4558164738564939,0.49497122926816745,1.0,0.44474330000776197,0.526812001033505,1.0
frame_0142.png,0.5838920167125137,0.5610972221105135,1.0,0.427105242217403,0.5636002775871358,1.0
frame_0143.png,0.5718732499617528,0.5412760972194723,1.0,0.5267050210845108,0.5495542363996179,1.0
frame_0144.png,0.4597643605826724,0.48378606595114027,1.0,0.603218331927058,0.4841289088275963,1.0
frame_0145.png,0.575088241368634,0.5011803448400349,1.0,0.532403942034527,0.43994534868748614,1.0
frame_0146.png,0.24316460992996253,0.5778509196819421,1.0,0.5911687808598136,0.5613896782408712,1.0
frame_0147.png,0.6684658863909811,0.46891771699091556,1.0,0.42781454304756666,0.485085883774605,1.0
frame_0148.png,0.516770350310171,0.5184071366613583,1.0,0.4077297524394522,0.510820825546911,1.0
frame_0149.png,0.4427378583322097,0.44098697347891624,1.0,0.5063021072201114,0.44314501858685884,1.0
frame_0150.png,0.4843687828857878,0.49106728010858464,1.0,0.4843936812828888,0.5085443401217408,1.0
frame_0151.png,0.551586859550596,0.5365688910926647,1.0,0.548538864845897,0.5123352327410039,1.0
frame_0152.png,0.4355448759744594,0.47490343298735377,1.0,0.4915927065000569,0.4770581011651427,1.0
frame_0153.png,0.5651359157664229,0.5240682821110316,1.0,0.39235992167482314,0.5216541972983745,1.0
frame_0154.png,0.5152317932317976,0.5670410422825245,1.0,0.5386502034616798,0.567993194304106,1.0
frame_0155.png,0.555030548926383,0.4834095836245651,1.0,0.400567178675343,0.46373596555574254,1.0
frame_0156.png,0.599636354376966,0.536148558593462,1.0,0.44047466173267563,0.5086944009592246,1.0
frame_0157.png,0.5410520349628928,0.5518489911662534,1.0,0.386839945529902,0.39633031011627007,1.0
frame_0158.png,0.36394193208983494,0.42046712401338676,1.0,0.5375297420982535,0.4375716571255268,1.0
frame_0159.png,0.5475083875792904,0.49551717723482386,1.0,0.3861595602783342,0.4639000086044489,1.0
frame_0160.png,0.5346395548938345,0.5609504423892216,1.0,0.4739550270698553,0.5288782771167736,1.0
frame_0161.png,0.6148793270236343,0.4737746958942577,1.0,0.4889070356028698,0.4589705639482077,1.0
frame_0162.png,0.4819091314946106,0.579835096354989,1.0,0.5451913233642237,0.518001751223829,1.0
frame_0163.png,0.5646153839467848,0.5552983446951765,1.0,0.3566829920830809,0.5452507590443352,1.0
frame_0164.png,0.5886992998019237,0.519730796228639,1.0,0.432038776143337,0.5298478455508937,1.0
frame_0165.png,0.5569295961694934,0.5465358338133928,1.0,0.4624835716326993,0.5915749003990484,1.0
frame_0166.png,0.6150413914214257,0.5341043124672895,1.0,0.4016480229468427,0.5996075055839402,1.0
frame_0167.png,0.6087819584830839,0.5778278389068023,1.0,0.2985381998570154,0.5605468756481116,1.0
frame_0168.png,0.5598836138793182,0.5294316713912706,1.0,0.37429161014093204,0.4993392690452095,1.0
frame_0169.png,0.4279118910786255,0.4908616723428962,1.0,0.5720868158585852,0.47154029840417305,1.0
frame_0170.png,0.5829876408669005,0.4215239902100879,1.0,0.4730985572367716,0.36243297434904487,1.0
frame_0171.png,0.6448657486478622,0.4573748557822676,1.0,0.5079705395328828,0.4436397067712553,1.0
frame_0172.png,0.593264448454305,0.5663845033959793,1.0,0.3748657677716357,0.5554432284982248,1.0
frame_0173.png,0.4493014315038188,0.44954449944406577,1.0,0.5773765121620921,0.4584189941998252,1.0
frame_0174.png,0.5068315492139451,0.4422762782913895,1.0,0.626404400988541,0.4981542310355746,1.0
frame_0175.png,0.42400902292149323,0.4439135530885199,1.0,0.4616180718146383,0.38725188790890674,1.0
frame_0176.png,0.3998316067310547,0.4728865728620138,1.0,0.4765643471281221,0.5781332521593605,1.0
frame_0177.png,0.4404075356451839,0.5243024389092347,1.0,0.5098805456663229,0.505850314888284,1.0
frame_0178.png,0.4298531627192597,0.5459133301684017,1.0,0.5206776629476718,0.639574681747605,1.0
frame_0179.png,0.6133531634077681,0.5242714285051433,1.0,0.4513079369553217,0.5311954860090395,1.0
frame_0180.png,0.4904810395434858,0.4788872044271051,1.0,0.49847282580762275,0.4458920525379115,1.0
frame_0181.png,0.7236742145015088,0.43982567067256684,1.0,0.4149670174399767,0.4409756662806786,1.0
frame_0182.png,0.4275485725749737,0.48036847353462425,1.0,0.6242126240998027,0.47407636134804715,1.0
frame_0183.png,0.318621546530934,0.5639636865795825,1.0,0.602599859205551,0.5551008426994458,1.0
frame_0184.png,0.5810918823012786,0.5406186977137442,1.0,0.4060871201987821,0.5320581280238462,1.0
frame_0185.png,0.5703228821284837,0.5181384247188047,1.0,0.5984484174059455,0.5782897367090134,1.0
frame_0186.png,0.6118988557766897,0.46157663117937253,1.0,0.4266616771414651,0.44586225680854297,1.0
frame_0187.png,0.4481986462834082,0.47697718301295355,1.0,0.560928904831956,0.48639809985983196,1.0
frame_0188.png,0.3702823088475493,0.4687393397723898,1.0,0.5705020512785909,0.4616904285220118,1.0
frame_0189.png,0.551573402334332,0.46629769381271097,1.0,0.6313328569429935,0.39937819229614985,1.0
frame_0190.png,0.5574844646338137,0.44679395940848887,1.0,0.3792852138921203,0.3935079373032389,1.0
frame_0191.png,0.4108242519481471,0.508945801314961,1.0,0.5371056410861711,0.505695121399976,1.0
frame_0192.png,0.5292291737799023,0.5490700393380621,1.0,0.40533985638436765,0.5493032358851035,1.0
frame_0193.png,0.444777882715438,0.6060137466451031,1.0,0.4936175044384184,0.5491182167232803,1.0
frame_0194.png,0.46579916361853313,0.5515728496930374,1.0,0.5925571031335777,0.5282511485341469,1.0
frame_0195.png,0.4579009671398231,0.48894445999734293,1.0,0.40497401358128826,0.4710225489029872,1.0
frame_0196.png,0.6051372209118089,0.5839852449254278,1.0,0.47238503269481696,0.5459682142399829,1.0
frame_0197.png,0.5024770042453576,0.5155864898481403,1.0,0.7146956003831728,0.4831985531079963,1.0
frame_0198.png,0.5942017481220475,0.5332935202830992,1.0,0.38110034148862104,0.5055719186549675,1.0
frame_0199.png,0.4457000401492995,0.5027819738955508,1.0,0.4418097518947919,0.46760277503958503,1.0
frame_0200.png,0.4672384713123593,0.49757691158982503,1.0,0.4840569559097717,0.545155726730319,1.0
frame_0201.png,0.4769592821072081,0.43774635694955416,1.0,0.5530975657244065,0.5317430083718742,1.0
frame_0202.png,0.544035163383191,0.4218180319274152,1.0,0.4640488484742176,0.4974799959002898,1.0
frame_0203.png,0.49059775871776506,0.49241518120561584,1.0,0.5570837990094674,0.537668913006166,1.0
frame_0204.png,0.6049534303777082,0.5407081899699405,1.0,0.4912441984881003,0.5771112170141661,1.0
frame_0205.png,0.5107322972036061,0.5186548599685621,1.0,0.4083762485660596,0.5833801027552719,1.0
frame_0206.png,0.6123238276971281,0.5481718690363306,1.0,0.49044284613061156,0.5841746429655894,1.0
frame_0207.png,0.4083371815169984,0.3907255502362968,1.0,0.49679965947018445,0.4946798678317821,1.0
frame_0208.png,0.455654032255662,0.509636822865789,1.0,0.5441658299925024,0.5796160528343434,1.0
frame_0209.png,0.4512298446559549,0.464236741571062,1.0,0.5287899285421994,0.4961570112282354,1.0
frame_0210.png,0.472949515736874,0.4330644667770071,1.0,0.5535714384249678,0.5353360224005403,1.0
frame_0211.png,0.5955359013457407,0.5032894376002348,1.0,0.49797874817696614,0.5381304831323949,1.0
frame_0212.png,0.49268561514018067,0.4951448798968585,1.0,0.5845583571807705,0.5370548662968497,1.0
frame_0213.png,0.4726109505248679,0.4944277504886394,1.0,0.5078048075220025,0.5197065998694411,1.0
frame_0214.png,0.4513177224286376,0.5184935092603721,1.0,0.5272404570346509,0.5378164141566358,1.0
frame_0215.png,0.5336972965883593,0.4316662888865227,1.0,0.4341194184779934,0.45204328635100954,1.0
frame_0216.png,0.39305411084812814,0.5529659979849709,1.0,0.5117789072821151,0.6092485776507504,1.0
frame_0217.png,0.4581310278180514,0.41097484273103047,1.0,0.33966118818040075,0.4527996920744603,1.0
frame_0218.png,0.38475790346659344,0.4073861956973856,1.0,0.5293693619202436,0.4563084676558624,1.0
frame_0219.png,0.6832279421245735,0.4655364620946699,1.0,0.5204594648805491,0.506868394858829,1.0
frame_0220.png,0.43774021058334434,0.5015122975626581,1.0,0.45749454391950584,0.5640011049460807,1.0
frame_0221.png,0.552732750087059,0.46600148894822124,1.0,0.46153810103582255,0.5136210210437596,1.0
frame_0222.png,0.5918336272342913,0.4387102154441517,1.0,0.48613385893353256,0.47363374249163703,1.0
frame_0223.png,0.4152881166999149,0.4986007027215347,1.0,0.5316855975542286,0.5344505636742233,1.0
frame_0224.png,0.47282533987915326,0.5403306060260082,1.0,0.4722799845683883,0.5582937212602798,1.0
frame_0225.png,0.46064618891418796,0.4583411621378007,1.0,0.5309735866223796,0.49394634143171073,1.0
frame_0226.png,0.4817924644535167,0.45456514172592516,1.0,0.5414685305969047,0.4891425383790149,1.0
frame_0227.png,0.5110111806737005,0.5307464344213261,1.0,0.4918862318141067,0.5757690341749742,1.0
frame_0228.png,0.5308572102032602,0.45193060704823274,1.0,0.6698028603811902,0.5391444554546332,1.0
frame_0229.png,0.520289993304568,0.4816083095304674,1.0,0.5516293356332109,0.508840715746388,1.0
frame_0230.png,0.5015327594161515,0.4390245117201304,1.0,0.4035540046269866,0.47244284492467814,1.0
frame_0231.png,0.39721330102428387,0.4491783830856103,1.0,0.5299672090919203,0.5617977123654883,1.0
frame_0232.png,0.4898895690793245,0.4437828027137417,1.0,0.4057875012043417,0.47416467708206206,1.0
frame_0233.png,0.401460478994828,0.4968236884954826,1.0,0.5550007123354601,0.5660528202469813,1.0
frame_0234.png,0.5116912563850793,0.4556662970215358,1.0,0.4816426296218789,0.4663497229876383,1.0
frame_0235.png,0.6149159525205478,0.552268209304073,1.0,0.5601565924254713,0.5805535438740047,1.0
frame_0236.png,0.44120458422554876,0.5027673929740119,1.0,0.4892464268824075,0.5114121629104958,1.0
frame_0237.png,0.45725330336053105,0.48903271575737056,1.0,0.47079893214041074,0.5174065685226216,1.0
frame_0238.png,0.5626147636650842,0.47071309715168524,1.0,0.44535541957556346,0.5080613002216199,1.0
frame_0239.png,0.5001146876792315,0.438908646260485,1.0,0.6025313349167736,0.4758885152787914,1.0
frame_0240.png,0.502157583765589,0.5453303239459869,1.0,0.6755909647654751,0.5884928619853521,1.0
frame_0241.png,0.48773116184441917,0.4937020372707327,1.0,0.47221039802338677,0.526433979831393,1.0
frame_0242.png,0.5734320200602292,0.5398566661281181,1.0,0.448364261312914,0.5863900456164753,1.0
frame_0243.png,0.46069655179376234,0.46424375700124804,1.0,0.5506145893675833,0.49815580625827754,1.0
frame_0244.png,0.5000534739648819,0.5288718934744201,1.0,0.3855076762912684,0.5752196562305507,1.0
frame_0245.png,0.4263699550960895,0.38162568212893955,1.0,0.4522720385273514,0.44686611663175124,1.0
frame_0246.png,0.38994506289117314,0.5198872806751655,1.0,0.48751808250292233,0.5783106801245302,1.0
frame_0247.png,0.5134440688426574,0.4933339196869587,1.0,0.5533010144999632,0.5327531584197436,1.0
frame_0248.png,0.4966746173677284,0.5279741186963158,1.0,0.5022796011163222,0.5764455967473345,1.0
frame_0249.png,0.5332648701473527,0.5229014017877149,1.0,0.48139870770362,0.5761369919059907,1.0
frame_0250.png,0.6510241596835267,0.5042742189077459,1.0,0.4968295594909856,0.5563936912975856,1.0
frame_0251.png,0.49855627871011393,0.492488706249732,1.0,0.4045236446861465,0.5311765134724176,1.0
frame_0252.png,0.5245324947598211,0.49660329108364976,1.0,0.6024319479034167,0.5253101654232128,1.0
frame_0253.png,0.49549117597304404,0.4649293859189239,1.0,0.46451635483318465,0.50527596554196,1.0
frame_0254.png,0.5267966728531752,0.5348023501456483,1.0,0.5254680848976871,0.5460938788724689,1.0
frame_0255.png,0.5610180495804584,0.4628482847111013,1.0,0.4593455299167027,0.49923963030302493,1.0
frame_0256.png,0.4735285046130624,0.5117372135109327,1.0,0.5500597480017889,0.5478218934180037,1.0
frame_0257.png,0.44688619409566016,0.4183498982868735,1.0,0.5172493809895808,0.4687772988308034,1.0
frame_0258.png,0.5608923875293261,0.44706236459517334,1.0,0.4445566197594726,0.5112208460490308,1.0
frame_0259.png,0.4651216736202941,0.5381508949652702,1.0,0.4477133237094674,0.5588432178362119,1.0
frame_0260.png,0.3959443425037689,0.4735326011609996,1.0,0.4946750581191454,0.5070661859720711,1.0
frame_0261.png,0.4759109490096313,0.41635554039292577,1.0,0.5970443221282768,0.4570298598720202,1.0
frame_0262.png,0.550423347664926,0.503993815690945,1.0,0.5099588371502425,0.5374026192066139,1.0
frame_0263.png,0.49870191347237225,0.41914697789061894,1.0,0.5549298392740918,0.4661531807598441,1.0
frame_0264.png,0.5127732566065253,0.4879723092189884,1.0,0.45804512874204517,0.5087631223574441,1.0
frame_0265.png,0.44589003839509933,0.5524098789852977,1.0,0.49943820506112924,0.5736692862676164,1.0
frame_0266.png,0.5402815170423032,0.5509806959094067,1.0,0.4398029602569503,0.5647805483825563,1.0
frame_0267.png,0.5677905753468352,0.5448730951159568,1.0,0.46117444899879484,0.5875256581476422,1.0
frame_0268.png,0.4409571843024158,0.4349340643861323,1.0,0.5730240100249182,0.47896654386628607,1.0
